elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
534.6,2026-08-03T23:41:01.654436+00:00,arms,right_gripper,2073,37,0,0,2073,2073
534.6,2026-08-03T23:41:01.654436+00:00,head,head_motor_1,2158,31,0,0,,
534.6,2026-08-03T23:41:01.654436+00:00,head,head_motor_2,1944,32,0,0,,
534.6,2026-08-03T23:41:01.654436+00:00,head,base_left_wheel,3461,32,0,0,,
534.6,2026-08-03T23:41:01.654436+00:00,head,base_back_wheel,3491,34,0,0,,
534.6,2026-08-03T23:41:01.654436+00:00,head,base_right_wheel,2182,32,0,0,,
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_shoulder_pan,1859,37,0,20,1857,1859
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_shoulder_lift,2403,36,3,68,2389,2402
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_elbow_flex,1645,36,3,76,1629,1645
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_wrist_flex,2171,35,0,20,2169,2171
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
535.6,2026-08-03T23:41:02.654766+00:00,arms,left_gripper,2014,37,0,0,2014,2014
535.6,2026-08-03T23:41:02.654766+00:00,arms,right_shoulder_pan,1977,37,0,20,1974,1977
535.6,2026-08-03T23:41:02.654766+00:00,arms,right_shoulder_lift,2130,45,12,176,2049,2128
535.6,2026-08-03T23:41:02.654766+00:00,arms,right_elbow_flex,2139,42,6,98,2097,2136
