elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_shoulder_pan,1980,34,0,26,1974,1980
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_shoulder_lift,2089,34,4,94,2049,2087
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_elbow_flex,2134,35,5,88,2097,2133
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_wrist_flex,1992,32,1,46,1976,1992
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_wrist_roll,2106,31,0,1054,2114,2106
13.0,2026-08-04T21:24:09.147777+00:00,arms,right_gripper,2073,34,0,0,2073,2073
13.0,2026-08-04T21:24:09.147777+00:00,head,head_motor_1,2158,26,0,0,,
13.0,2026-08-04T21:24:09.147777+00:00,head,head_motor_2,1944,28,0,0,,
13.0,2026-08-04T21:24:09.147777+00:00,head,base_left_wheel,3471,27,0,0,,
13.0,2026-08-04T21:24:09.147777+00:00,head,base_back_wheel,3496,28,0,0,,
13.0,2026-08-04T21:24:09.147777+00:00,head,base_right_wheel,2181,27,0,0,,
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_wrist_roll,1987,30,0,1044,1989,1987
14.0,2026-08-04T21:24:10.148835+00:00,arms,left_gripper,2014,33,0,0,2014,2014
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_shoulder_pan,1980,34,0,26,1974,1980
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_elbow_flex,2134,35,5,88,2097,2133
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_wrist_flex,1992,32,1,46,1976,1992
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
14.0,2026-08-04T21:24:10.148835+00:00,arms,right_gripper,2073,34,0,0,2073,2073
14.0,2026-08-04T21:24:10.148835+00:00,head,head_motor_1,2158,26,0,0,,
14.0,2026-08-04T21:24:10.148835+00:00,head,head_motor_2,1944,28,0,0,,
14.0,2026-08-04T21:24:10.148835+00:00,head,base_left_wheel,3471,27,0,0,,
14.0,2026-08-04T21:24:10.148835+00:00,head,base_back_wheel,3496,28,0,0,,
14.0,2026-08-04T21:24:10.148835+00:00,head,base_right_wheel,2181,27,0,0,,
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_wrist_flex,2177,31,0,44,2169,2177
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_wrist_roll,1987,30,0,1044,1989,1987
15.0,2026-08-04T21:24:11.149895+00:00,arms,left_gripper,2014,33,0,0,2014,2014
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_shoulder_pan,1980,34,1,26,1974,1980
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_shoulder_lift,2089,33,5,94,2049,2087
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_elbow_flex,2134,35,6,88,2097,2133
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_wrist_flex,1992,33,2,46,1976,1992
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_wrist_roll,2106,31,1,1054,2114,2106
15.0,2026-08-04T21:24:11.149895+00:00,arms,right_gripper,2073,34,0,0,2073,2073
15.0,2026-08-04T21:24:11.149895+00:00,head,head_motor_1,2158,26,0,0,,
15.0,2026-08-04T21:24:11.149895+00:00,head,head_motor_2,1944,28,0,0,,
15.0,2026-08-04T21:24:11.149895+00:00,head,base_left_wheel,3471,27,0,0,,
15.0,2026-08-04T21:24:11.149895+00:00,head,base_back_wheel,3496,28,0,0,,
15.0,2026-08-04T21:24:11.149895+00:00,head,base_right_wheel,2181,27,0,0,,
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_shoulder_pan,1857,33,0,0,1857,1857
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_shoulder_lift,2404,31,3,72,2389,2404
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_elbow_flex,1644,31,3,72,1629,1644
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_wrist_flex,2177,31,1,44,2169,2177
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_wrist_roll,1987,30,0,1044,1989,1987
16.0,2026-08-04T21:24:12.151306+00:00,arms,left_gripper,2014,33,0,0,2014,2014
16.0,2026-08-04T21:24:12.151306+00:00,arms,right_shoulder_pan,1980,34,1,26,1974,1980
16.0,2026-08-04T21:24:12.151306+00:00,arms,right_shoulder_lift,2089,33,4,94,2049,2087
16.0,2026-08-04T21:24:12.151306+00:00,arms,right_elbow_flex,2134,35,6,88,2097,2133
