elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
2.0,2026-08-05T04:06:24.053478+00:00,arms,left_shoulder_lift,2402,35,3,64,2389,2402
2.0,2026-08-05T04:06:24.053478+00:00,arms,left_elbow_flex,1643,35,2,68,1629,1643
2.0,2026-08-05T04:06:24.053478+00:00,arms,left_wrist_flex,2173,35,0,28,2169,2173
2.0,2026-08-05T04:06:24.053478+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
2.0,2026-08-05T04:06:24.053478+00:00,arms,left_gripper,2014,37,0,0,2014,2014
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_shoulder_pan,1968,37,0,1050,1974,1968
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_shoulder_lift,2096,36,5,108,2049,2096
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_elbow_flex,2127,38,4,74,2097,2127
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_wrist_flex,1985,35,0,32,1976,1985
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
2.0,2026-08-05T04:06:24.053478+00:00,arms,right_gripper,2460,38,1,42,2446,2460
2.0,2026-08-05T04:06:24.053478+00:00,head,head_motor_1,2158,26,0,0,,
2.0,2026-08-05T04:06:24.053478+00:00,head,head_motor_2,1944,27,0,0,,
2.0,2026-08-05T04:06:24.053478+00:00,head,base_left_wheel,3450,26,0,0,,
2.0,2026-08-05T04:06:24.053478+00:00,head,base_back_wheel,3490,28,0,0,,
2.0,2026-08-05T04:06:24.053478+00:00,head,base_right_wheel,2180,27,0,0,,
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_shoulder_pan,1851,37,1,1060,1857,1851
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_shoulder_lift,2402,35,3,64,2389,2402
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_elbow_flex,1643,35,2,68,1629,1643
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_wrist_flex,2173,35,1,28,2169,2173
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
3.0,2026-08-05T04:06:25.054737+00:00,arms,left_gripper,2014,37,0,0,2014,2014
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_shoulder_pan,1968,37,1,1050,1974,1968
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_shoulder_lift,2096,36,5,108,2049,2096
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_elbow_flex,2127,38,4,74,2097,2127
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_wrist_flex,1985,35,1,32,1976,1985
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
3.0,2026-08-05T04:06:25.054737+00:00,arms,right_gripper,2460,38,0,42,2446,2460
3.0,2026-08-05T04:06:25.054737+00:00,head,head_motor_1,2158,26,0,0,,
3.0,2026-08-05T04:06:25.054737+00:00,head,head_motor_2,1944,28,0,0,,
3.0,2026-08-05T04:06:25.054737+00:00,head,base_left_wheel,3450,26,0,0,,
3.0,2026-08-05T04:06:25.054737+00:00,head,base_back_wheel,3490,28,0,0,,
3.0,2026-08-05T04:06:25.054737+00:00,head,base_right_wheel,2180,27,0,0,,
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_shoulder_pan,1851,37,1,1060,1857,1851
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_shoulder_lift,2402,35,2,64,2389,2402
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_elbow_flex,1643,35,3,68,1629,1643
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_wrist_flex,2173,35,0,28,2169,2173
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_wrist_roll,1987,34,1,1044,1989,1987
4.0,2026-08-05T04:06:26.055999+00:00,arms,left_gripper,2014,37,0,0,2014,2014
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_shoulder_pan,1968,37,0,1050,1974,1968
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_shoulder_lift,2096,36,7,108,2049,2096
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_elbow_flex,2127,38,4,74,2097,2127
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_wrist_flex,1985,35,1,32,1976,1985
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
4.0,2026-08-05T04:06:26.055999+00:00,arms,right_gripper,2460,38,0,42,2446,2460
4.0,2026-08-05T04:06:26.055999+00:00,head,head_motor_1,2158,26,0,0,,
4.0,2026-08-05T04:06:26.055999+00:00,head,head_motor_2,1944,28,0,0,,
4.0,2026-08-05T04:06:26.055999+00:00,head,base_left_wheel,3449,26,0,0,,
4.0,2026-08-05T04:06:26.055999+00:00,head,base_back_wheel,3490,27,0,0,,
4.0,2026-08-05T04:06:26.055999+00:00,head,base_right_wheel,2180,27,0,0,,
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_shoulder_pan,1851,37,1,1060,1857,1851
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_shoulder_lift,2402,35,3,64,2389,2402
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_elbow_flex,1643,35,3,68,1629,1643
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_wrist_flex,2173,35,0,28,2169,2173
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
5.0,2026-08-05T04:06:27.057259+00:00,arms,left_gripper,2014,37,0,0,2014,2014
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_shoulder_pan,1968,37,1,1050,1974,1968
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_shoulder_lift,2097,36,5,110,2049,2096
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_elbow_flex,2127,38,4,74,2097,2127
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_wrist_flex,1985,35,0,32,1976,1985
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
5.0,2026-08-05T04:06:27.057259+00:00,arms,right_gripper,2460,38,2,42,2446,2460
5.0,2026-08-05T04:06:27.057259+00:00,head,head_motor_1,2158,26,0,0,,
5.0,2026-08-05T04:06:27.057259+00:00,head,head_motor_2,1944,27,0,0,,
5.0,2026-08-05T04:06:27.057259+00:00,head,base_left_wheel,3449,30,0,0,,
5.0,2026-08-05T04:06:27.057259+00:00,head,base_back_wheel,3490,28,0,0,,
5.0,2026-08-05T04:06:27.057259+00:00,head,base_right_wheel,2180,27,0,0,,
6.0,2026-08-05T04:06:28.058311+00:00,arms,left_shoulder_pan,1851,37,1,1060,1857,1851
6.0,2026-08-05T04:06:28.058311+00:00,arms,left_shoulder_lift,2402,35,3,64,2389,2402
6.0,2026-08-05T04:06:28.058311+00:00,arms,left_elbow_flex,1643,35,3,68,1629,1643
6.0,2026-08-05T04:06:28.058311+00:00,arms,left_wrist_flex,2173,35,1,28,2169,2173
6.0,2026-08-05T04:06:28.058311+00:00,arms,left_wrist_roll,1987,34,0,1044,1989,1987
