elapsed_s,timestamp,bus,motor,position,temp_c,current,load,target,baseline
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
11.0,2026-08-04T18:35:37.263649+00:00,arms,left_gripper,2013,38,0,0,2014,2013
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_shoulder_lift,2152,34,38,220,2049,2150
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_elbow_flex,2166,37,20,152,2097,2166
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
11.0,2026-08-04T18:35:37.263649+00:00,arms,right_gripper,2071,38,0,0,2070,2070
11.0,2026-08-04T18:35:37.263649+00:00,head,head_motor_1,2158,26,0,0,,
11.0,2026-08-04T18:35:37.263649+00:00,head,head_motor_2,1944,28,0,0,,
11.0,2026-08-04T18:35:37.263649+00:00,head,base_left_wheel,3461,28,0,0,,
11.0,2026-08-04T18:35:37.263649+00:00,head,base_back_wheel,3496,29,0,0,,
11.0,2026-08-04T18:35:37.263649+00:00,head,base_right_wheel,2173,28,0,0,,
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
12.0,2026-08-04T18:35:38.264736+00:00,arms,left_gripper,2013,38,0,0,2014,2013
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_shoulder_lift,2152,34,35,220,2049,2150
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_elbow_flex,2166,37,20,152,2097,2166
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
12.0,2026-08-04T18:35:38.264736+00:00,arms,right_gripper,2071,38,0,0,2070,2070
12.0,2026-08-04T18:35:38.264736+00:00,head,head_motor_1,2158,26,0,0,,
12.0,2026-08-04T18:35:38.264736+00:00,head,head_motor_2,1944,28,0,0,,
12.0,2026-08-04T18:35:38.264736+00:00,head,base_left_wheel,3461,28,0,0,,
12.0,2026-08-04T18:35:38.264736+00:00,head,base_back_wheel,3496,29,0,0,,
12.0,2026-08-04T18:35:38.264736+00:00,head,base_right_wheel,2173,28,0,0,,
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
13.0,2026-08-04T18:35:39.265811+00:00,arms,left_gripper,2013,38,0,0,2014,2013
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_shoulder_lift,2154,34,22,224,2049,2150
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_elbow_flex,2167,35,21,154,2097,2166
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_wrist_flex,2000,35,3,62,1976,2000
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
13.0,2026-08-04T18:35:39.265811+00:00,arms,right_gripper,2071,38,0,0,2070,2070
13.0,2026-08-04T18:35:39.265811+00:00,head,head_motor_1,2158,26,0,0,,
13.0,2026-08-04T18:35:39.265811+00:00,head,head_motor_2,1944,28,0,0,,
13.0,2026-08-04T18:35:39.265811+00:00,head,base_left_wheel,3461,28,0,0,,
13.0,2026-08-04T18:35:39.265811+00:00,head,base_back_wheel,3496,29,0,0,,
13.0,2026-08-04T18:35:39.265811+00:00,head,base_right_wheel,2173,28,0,0,,
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_elbow_flex,1640,35,1,56,1629,1640
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_wrist_flex,2174,35,0,32,2169,2174
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
14.0,2026-08-04T18:35:40.266888+00:00,arms,left_gripper,2013,38,0,0,2014,2013
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_shoulder_lift,2154,34,27,224,2049,2150
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_elbow_flex,2167,37,20,154,2097,2166
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_wrist_roll,2109,34,1,1048,2114,2109
14.0,2026-08-04T18:35:40.266888+00:00,arms,right_gripper,2071,38,0,0,2070,2070
14.0,2026-08-04T18:35:40.266888+00:00,head,head_motor_1,2158,26,0,0,,
14.0,2026-08-04T18:35:40.266888+00:00,head,head_motor_2,1944,28,0,0,,
14.0,2026-08-04T18:35:40.266888+00:00,head,base_left_wheel,3461,28,0,0,,
14.0,2026-08-04T18:35:40.266888+00:00,head,base_back_wheel,3496,29,0,0,,
14.0,2026-08-04T18:35:40.266888+00:00,head,base_right_wheel,2173,28,0,0,,
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
15.0,2026-08-04T18:35:41.267597+00:00,arms,left_gripper,2013,38,0,0,2014,2013
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_shoulder_lift,2154,34,29,224,2049,2150
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_elbow_flex,2167,37,14,154,2097,2166
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_wrist_flex,2000,35,2,62,1976,2000
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_wrist_roll,2109,34,0,1048,2114,2109
15.0,2026-08-04T18:35:41.267597+00:00,arms,right_gripper,2071,38,0,0,2070,2070
15.0,2026-08-04T18:35:41.267597+00:00,head,head_motor_1,2158,26,0,0,,
15.0,2026-08-04T18:35:41.267597+00:00,head,head_motor_2,1944,29,0,0,,
15.0,2026-08-04T18:35:41.267597+00:00,head,base_left_wheel,3461,28,0,0,,
15.0,2026-08-04T18:35:41.267597+00:00,head,base_back_wheel,3496,29,0,0,,
15.0,2026-08-04T18:35:41.267597+00:00,head,base_right_wheel,2173,28,0,0,,
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_shoulder_pan,1857,37,0,0,1857,1857
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_shoulder_lift,2404,34,3,72,2389,2404
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_elbow_flex,1640,35,2,56,1629,1640
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_wrist_flex,2174,35,1,32,2169,2174
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_wrist_roll,1988,34,0,0,1989,1988
16.0,2026-08-04T18:35:42.268641+00:00,arms,left_gripper,2013,38,0,0,2014,2013
16.0,2026-08-04T18:35:42.268641+00:00,arms,right_shoulder_pan,1974,37,0,0,1974,1974
16.0,2026-08-04T18:35:42.268641+00:00,arms,right_shoulder_lift,2154,34,24,224,2049,2150
16.0,2026-08-04T18:35:42.268641+00:00,arms,right_elbow_flex,2167,37,14,154,2097,2166
